datetime,city,temperature,humidity,pressure,wind_speed,rainfall,aqi,status
2025-03-14 01:00:00,Delhi,37,50,1026,5.4,108.1,325,Sunny
2025-03-14 02:00:00,Lucknow,23,79,1016,17.6,81.2,293,Rainy
2025-03-14 03:00:00,Hyderabad,25,30,1021,9.5,73.4,215,Storm
2025-03-14 04:00:00,Bengaluru,41,90,1029,9.2,52.1,309,Clear
2025-03-14 05:00:00,Pune,21,41,1030,20.9,22.2,226,Sunny
2025-03-14 06:00:00,Jaipur,23,63,1031,19.8,25.3,194,Cloudy
2025-03-14 07:00:00,Lucknow,33,61,981,10.6,29.5,289,Sunny
2025-03-14 08:00:00,Bengaluru,36,64,1005,18.8,83.5,334,Cloudy
2025-03-14 09:00:00,Kolkata,39,75,1011,0.8,64.6,64,Cloudy
2025-03-14 10:00:00,Kolkata,19,62,997,6.1,30.5,108,Sunny
2025-03-14 11:00:00,Delhi,18,73,1020,1.7,43.6,195,Clear
2025-03-14 12:00:00,Bengaluru,39,43,1025,19.4,9.0,162,Sunny
2025-03-14 13:00:00,Hyderabad,28,90,1007,21.7,34.0,320,Clear
2025-03-14 14:00:00,Mumbai,23,82,1007,21.5,4.6,140,Sunny
2025-03-14 15:00:00,Mumbai,19,72,1027,10.5,88.3,118,Sunny
2025-03-14 16:00:00,Lucknow,30,70,1016,16.0,11.5,156,Sunny
2025-03-14 17:00:00,Mumbai,27,47,1008,6.8,102.1,341,Storm
2025-03-14 18:00:00,Mumbai,39,65,996,5.6,8.5,131,Sunny
2025-03-14 19:00:00,Ahmedabad,37,39,990,9.0,113.7,46,Fog
2025-03-14 20:00:00,Hyderabad,39,71,1029,14.1,87.6,266,Clear
2025-03-14 21:00:00,Chennai,41,44,1006,24.0,104.9,255,Storm
2025-03-14 22:00:00,Pune,42,35,992,14.7,111.9,135,Storm
2025-03-14 23:00:00,Ahmedabad,35,55,990,7.8,42.4,103,Fog
2025-03-15 00:00:00,Jaipur,32,40,1008,0.6,61.6,141,Rainy
2025-03-15 01:00:00,Delhi,38,56,1009,8.1,43.3,149,Storm
2025-03-15 02:00:00,Hyderabad,22,39,1029,8.3,106.9,31,Sunny
2025-03-15 03:00:00,Lucknow,36,72,987,23.7,11.2,44,Fog
2025-03-15 04:00:00,Pune,38,28,1023,20.2,32.4,85,Storm
2025-03-15 05:00:00,Kolkata,23,29,988,4.2,13.6,146,Storm
2025-03-15 06:00:00,Ahmedabad,40,37,1027,15.8,100.1,242,Sunny
2025-03-15 07:00:00,Ahmedabad,33,77,986,2.8,107.8,154,Sunny
2025-03-15 08:00:00,Ahmedabad,32,56,1026,17.3,24.9,228,Clear
2025-03-15 09:00:00,Lucknow,39,39,1032,12.2,90.1,203,Clear
2025-03-15 10:00:00,Lucknow,22,87,1001,2.7,119.1,45,Storm
2025-03-15 11:00:00,Chennai,19,44,1019,11.1,50.3,220,Fog
2025-03-15 12:00:00,Jaipur,22,63,1027,20.5,28.7,280,Cloudy
2025-03-15 13:00:00,Jaipur,38,33,1004,15.9,85.3,54,Storm
2025-03-15 14:00:00,Chennai,24,33,1013,23.7,30.4,271,Storm
2025-03-15 15:00:00,Jaipur,24,66,1012,3.1,42.9,223,Clear
2025-03-15 16:00:00,Kolkata,25,44,1030,6.9,73.2,314,Fog
2025-03-15 17:00:00,Ahmedabad,32,61,1013,9.0,2.2,261,Sunny
2025-03-15 18:00:00,Mumbai,39,35,1032,7.7,38.9,140,Sunny
2025-03-15 19:00:00,Ahmedabad,35,62,984,14.1,16.4,243,Sunny
2025-03-15 20:00:00,Bengaluru,29,52,1022,19.1,40.4,194,Sunny
2025-03-15 21:00:00,Hyderabad,39,36,1035,9.3,95.4,108,Storm
2025-03-15 22:00:00,Pune,40,34,984,22.3,3.0,69,Sunny
2025-03-15 23:00:00,Bengaluru,30,88,1031,9.5,86.1,199,Fog
2025-03-16 00:00:00,Kolkata,36,77,983,14.7,62.3,280,Rainy
2025-03-16 01:00:00,Jaipur,35,25,1022,10.8,82.8,209,Cloudy
2025-03-16 02:00:00,Lucknow,35,35,1033,16.2,97.0,274,Fog
2025-03-16 03:00:00,Bengaluru,40,87,1023,14.9,67.5,93,Storm
2025-03-16 04:00:00,Chennai,35,82,1010,15.9,29.4,331,Clear
2025-03-16 05:00:00,Delhi,28,83,981,17.8,68.9,97,Storm
2025-03-16 06:00:00,Kolkata,33,89,1017,14.0,6.7,241,Sunny
2025-03-16 07:00:00,Hyderabad,35,88,1009,15.2,38.6,148,Rainy
2025-03-16 08:00:00,Chennai,38,37,987,20.7,4.0,33,Fog
2025-03-16 09:00:00,Pune,28,74,984,15.2,46.4,341,Sunny
2025-03-16 10:00:00,Bengaluru,35,74,1004,20.2,93.0,188,Clear
2025-03-16 11:00:00,Chennai,19,85,1005,14.8,115.4,245,Sunny
2025-03-16 12:00:00,Kolkata,29,91,1023,6.1,112.2,280,Storm
2025-03-16 13:00:00,Chennai,31,85,1033,22.6,89.9,281,Cloudy
2025-03-16 14:00:00,Mumbai,19,83,1006,5.1,67.1,99,Clear
2025-03-16 15:00:00,Ahmedabad,36,67,1009,23.6,38.7,115,Rainy
2025-03-16 16:00:00,Bengaluru,32,42,1014,21.3,23.5,34,Storm
2025-03-16 17:00:00,Hyderabad,32,93,1005,8.8,93.5,327,Storm
2025-03-16 18:00:00,Jaipur,40,31,999,0.9,15.1,98,Rainy
2025-03-16 19:00:00,Delhi,37,89,980,19.6,15.6,113,Sunny
2025-03-16 20:00:00,Chennai,29,37,1020,15.2,103.4,290,Clear
2025-03-16 21:00:00,Pune,30,69,994,13.7,94.4,227,Cloudy
2025-03-16 22:00:00,Chennai,22,46,1009,0.9,47.5,301,Sunny
2025-03-16 23:00:00,Kolkata,42,29,1006,5.7,12.6,81,Rainy
2025-03-17 00:00:00,Bengaluru,18,78,999,4.3,82.2,277,Rainy
2025-03-17 01:00:00,Jaipur,23,38,985,8.5,9.5,119,Clear
2025-03-17 02:00:00,Lucknow,36,93,1003,21.8,76.5,217,Storm
2025-03-17 03:00:00,Bengaluru,21,38,1019,17.6,26.2,333,Cloudy
2025-03-17 04:00:00,Pune,27,68,1005,21.2,65.3,280,Sunny
2025-03-17 05:00:00,Delhi,18,57,983,22.6,105.7,333,Clear
2025-03-17 06:00:00,Lucknow,42,93,1002,1.6,13.6,193,Clear
2025-03-17 07:00:00,Delhi,20,40,1032,20.5,39.4,105,Sunny
2025-03-17 08:00:00,Kolkata,36,84,984,22.7,60.3,83,Clear
2025-03-17 09:00:00,Delhi,42,61,1034,9.8,63.8,288,Rainy
2025-03-17 10:00:00,Delhi,28,52,1033,10.4,96.7,135,Fog
2025-03-17 11:00:00,Ahmedabad,35,47,1030,5.2,43.3,321,Sunny
2025-03-17 12:00:00,Lucknow,35,73,1003,13.1,13.4,140,Rainy
2025-03-17 13:00:00,Hyderabad,27,42,1010,25.0,38.2,125,Clear
2025-03-17 14:00:00,Pune,28,85,1010,1.4,80.8,286,Fog
2025-03-17 15:00:00,Ahmedabad,27,66,1005,11.2,63.2,182,Clear
2025-03-17 16:00:00,Chennai,21,91,1032,11.9,49.0,163,Clear
2025-03-17 17:00:00,Pune,26,88,1033,21.1,22.0,297,Cloudy
2025-03-17 18:00:00,Jaipur,25,89,1025,17.9,114.2,197,Cloudy
2025-03-17 19:00:00,Ahmedabad,32,94,1030,24.2,108.1,56,Sunny
2025-03-17 20:00:00,Bengaluru,41,25,986,3.1,86.3,47,Clear
2025-03-17 21:00:00,Bengaluru,31,95,985,11.9,119.4,96,Rainy
2025-03-17 22:00:00,Jaipur,21,54,986,22.9,95.8,104,Clear
2025-03-17 23:00:00,Delhi,42,53,1018,5.9,79.1,136,Storm
2025-03-18 00:00:00,Kolkata,27,76,1005,12.7,88.9,316,Cloudy
2025-03-18 01:00:00,Delhi,21,37,988,19.3,114.1,240,Cloudy
2025-03-18 02:00:00,Hyderabad,34,59,1000,21.3,106.4,246,Sunny
2025-03-18 03:00:00,Hyderabad,32,35,1015,11.7,99.7,174,Cloudy
2025-03-18 04:00:00,Lucknow,20,71,1009,5.8,101.5,50,Rainy
2025-03-18 05:00:00,Jaipur,34,56,1017,11.8,18.0,72,Rainy
2025-03-18 06:00:00,Jaipur,33,65,1020,13.4,94.6,253,Clear
2025-03-18 07:00:00,Pune,34,65,995,23.6,37.6,327,Storm
2025-03-18 08:00:00,Kolkata,18,26,1008,9.3,84.7,249,Cloudy
2025-03-18 09:00:00,Hyderabad,35,84,985,15.0,58.4,337,Rainy
2025-03-18 10:00:00,Delhi,29,57,1000,21.9,59.9,207,Clear
2025-03-18 11:00:00,Ahmedabad,20,47,1009,13.3,119.0,203,Storm
2025-03-18 12:00:00,Lucknow,22,77,996,21.6,49.9,58,Fog
2025-03-18 13:00:00,Bengaluru,30,60,1003,17.6,17.1,44,Sunny
2025-03-18 14:00:00,Bengaluru,30,60,990,11.8,45.1,51,Sunny
2025-03-18 15:00:00,Hyderabad,23,50,1004,17.6,87.7,80,Clear
2025-03-18 16:00:00,Pune,24,92,1015,0.9,88.0,48,Storm
2025-03-18 17:00:00,Ahmedabad,21,39,1005,15.9,73.5,250,Rainy
2025-03-18 18:00:00,Bengaluru,23,91,1031,9.4,89.9,264,Clear
2025-03-18 19:00:00,Delhi,31,66,985,6.9,106.5,148,Fog
2025-03-18 20:00:00,Ahmedabad,40,58,1005,5.8,26.7,342,Cloudy
2025-03-18 21:00:00,Pune,42,53,994,7.3,46.9,128,Cloudy
2025-03-18 22:00:00,Lucknow,24,62,1014,3.5,108.3,342,Rainy
2025-03-18 23:00:00,Hyderabad,30,56,1033,21.0,74.6,312,Sunny
2025-03-19 00:00:00,Ahmedabad,25,66,1031,13.8,29.4,128,Fog
2025-03-19 01:00:00,Pune,30,70,990,5.7,108.1,160,Clear
2025-03-19 02:00:00,Bengaluru,23,72,1000,4.2,104.5,329,Fog
2025-03-19 03:00:00,Mumbai,37,58,981,16.0,10.9,253,Rainy
2025-03-19 04:00:00,Pune,19,81,1002,15.7,69.2,50,Sunny
2025-03-19 05:00:00,Jaipur,39,60,1004,19.7,93.6,83,Storm
2025-03-19 06:00:00,Lucknow,20,56,1032,21.0,110.3,126,Fog
2025-03-19 07:00:00,Bengaluru,27,73,984,6.2,106.0,265,Cloudy
2025-03-19 08:00:00,Kolkata,36,25,1003,4.3,117.1,253,Storm
2025-03-19 09:00:00,Mumbai,31,37,1019,20.6,53.2,279,Fog
2025-03-19 10:00:00,Hyderabad,27,62,1013,9.1,57.6,239,Clear
2025-03-19 11:00:00,Kolkata,20,39,987,17.1,35.2,208,Rainy
2025-03-19 12:00:00,Hyderabad,20,94,1031,11.1,49.5,41,Cloudy
2025-03-19 13:00:00,Kolkata,36,45,1032,22.8,111.3,85,Fog
2025-03-19 14:00:00,Delhi,26,73,1029,8.0,37.1,311,Clear
2025-03-19 15:00:00,Kolkata,30,66,1032,15.3,96.1,96,Cloudy
2025-03-19 16:00:00,Mumbai,22,66,1029,10.2,54.5,142,Storm
2025-03-19 17:00:00,Kolkata,19,68,1002,1.3,96.9,328,Sunny
2025-03-19 18:00:00,Lucknow,34,68,1018,14.4,39.5,252,Cloudy
2025-03-19 19:00:00,Pune,35,28,1030,1.5,83.8,348,Cloudy
2025-03-19 20:00:00,Ahmedabad,26,59,1011,20.0,24.6,181,Clear
2025-03-19 21:00:00,Delhi,38,25,1003,12.6,76.0,316,Rainy
2025-03-19 22:00:00,Delhi,18,25,1030,18.1,34.4,51,Rainy
2025-03-19 23:00:00,Kolkata,35,30,1003,21.1,105.5,347,Cloudy
2025-03-20 00:00:00,Mumbai,30,29,1017,8.1,6.1,243,Rainy
2025-03-20 01:00:00,Hyderabad,27,75,1010,17.7,1.5,318,Fog
2025-03-20 02:00:00,Ahmedabad,37,83,988,11.7,69.5,162,Fog
2025-03-20 03:00:00,Ahmedabad,25,46,1006,20.3,116.6,95,Fog
2025-03-20 04:00:00,Pune,30,32,1025,11.2,51.6,347,Storm
2025-03-20 05:00:00,Jaipur,34,56,1021,24.0,23.2,30,Sunny
2025-03-20 06:00:00,Kolkata,33,41,1032,20.2,107.8,122,Cloudy
2025-03-20 07:00:00,Lucknow,42,47,994,6.9,113.4,123,Storm
2025-03-20 08:00:00,Lucknow,19,37,1021,7.7,23.9,212,Clear
2025-03-20 09:00:00,Pune,30,89,1023,10.9,53.7,34,Storm
2025-03-20 10:00:00,Hyderabad,31,74,1006,15.5,89.3,73,Rainy
2025-03-20 11:00:00,Chennai,20,37,994,9.4,53.1,297,Rainy
2025-03-20 12:00:00,Lucknow,25,85,1029,17.4,30.1,301,Rainy
2025-03-20 13:00:00,Delhi,30,69,993,19.3,8.2,273,Storm
2025-03-20 14:00:00,Hyderabad,40,75,994,11.0,100.9,234,Rainy
2025-03-20 15:00:00,Pune,26,61,1030,17.2,105.4,169,Fog
2025-03-20 16:00:00,Pune,33,47,1020,13.6,62.5,83,Rainy
2025-03-20 17:00:00,Hyderabad,29,57,1019,19.4,26.1,80,Rainy
2025-03-20 18:00:00,Ahmedabad,23,74,1003,18.1,27.6,330,Clear
2025-03-20 19:00:00,Bengaluru,31,90,1010,12.7,74.2,96,Storm
2025-03-20 20:00:00,Lucknow,39,29,1002,12.6,6.0,120,Rainy
2025-03-20 21:00:00,Lucknow,34,40,992,4.8,70.2,334,Fog
2025-03-20 22:00:00,Pune,33,49,1017,15.8,96.2,133,Sunny
2025-03-20 23:00:00,Hyderabad,27,89,1021,17.6,110.1,77,Storm
2025-03-21 00:00:00,Delhi,28,80,1028,9.7,95.5,137,Sunny
2025-03-21 01:00:00,Delhi,39,31,992,16.2,114.8,79,Sunny
2025-03-21 02:00:00,Delhi,20,44,1033,23.7,18.7,153,Fog
2025-03-21 03:00:00,Chennai,21,89,1008,17.7,30.1,262,Storm
2025-03-21 04:00:00,Bengaluru,33,40,990,5.4,83.8,134,Sunny
2025-03-21 05:00:00,Ahmedabad,41,43,1011,11.3,116.7,249,Clear
2025-03-21 06:00:00,Chennai,41,27,1017,18.9,24.5,122,Cloudy
2025-03-21 07:00:00,Ahmedabad,20,46,991,16.8,117.4,59,Storm
2025-03-21 08:00:00,Pune,26,88,1031,0.8,44.7,70,Storm
2025-03-21 09:00:00,Delhi,39,93,986,9.1,57.4,64,Storm
2025-03-21 10:00:00,Kolkata,28,42,990,1.7,7.5,97,Cloudy
2025-03-21 11:00:00,Pune,36,94,1000,5.3,54.7,70,Rainy
2025-03-21 12:00:00,Lucknow,21,92,988,23.5,10.4,338,Storm
2025-03-21 13:00:00,Ahmedabad,38,90,981,17.7,9.8,30,Rainy
2025-03-21 14:00:00,Bengaluru,33,26,1023,8.8,26.1,120,Fog
2025-03-21 15:00:00,Kolkata,23,61,983,5.1,33.8,298,Sunny
2025-03-21 16:00:00,Ahmedabad,27,79,1020,9.0,70.4,289,Storm
2025-03-21 17:00:00,Jaipur,19,26,988,14.0,74.8,66,Fog
2025-03-21 18:00:00,Jaipur,33,37,1025,9.7,62.5,303,Clear
2025-03-21 19:00:00,Jaipur,26,60,998,15.1,10.3,119,Clear
2025-03-21 20:00:00,Ahmedabad,38,67,994,20.3,54.9,286,Rainy
2025-03-21 21:00:00,Chennai,27,37,1019,3.6,119.1,165,Cloudy
2025-03-21 22:00:00,Chennai,26,70,1032,12.9,79.0,207,Rainy
2025-03-21 23:00:00,Chennai,27,95,1002,14.1,106.9,289,Storm
2025-03-22 00:00:00,Chennai,41,63,984,18.3,29.9,136,Clear
2025-03-22 01:00:00,Hyderabad,25,75,992,14.6,23.3,161,Cloudy
2025-03-22 02:00:00,Hyderabad,31,28,1013,6.6,118.3,319,Storm
2025-03-22 03:00:00,Hyderabad,21,83,1025,2.9,15.5,183,Clear
2025-03-22 04:00:00,Lucknow,18,58,1000,13.5,116.2,161,Rainy
2025-03-22 05:00:00,Kolkata,36,55,1024,3.6,10.0,95,Sunny
2025-03-22 06:00:00,Delhi,26,70,980,24.4,47.3,65,Fog
2025-03-22 07:00:00,Pune,26,54,1006,12.4,20.5,244,Storm
2025-03-22 08:00:00,Kolkata,20,93,1000,21.3,65.3,172,Clear
2025-03-22 09:00:00,Bengaluru,37,46,1008,11.8,15.8,146,Cloudy
2025-03-22 10:00:00,Bengaluru,41,52,1001,9.6,51.0,257,Storm
2025-03-22 11:00:00,Hyderabad,37,38,985,13.8,41.0,341,Clear
2025-03-22 12:00:00,Pune,26,79,995,21.7,86.2,47,Cloudy
2025-03-22 13:00:00,Ahmedabad,38,68,1000,18.3,68.4,109,Cloudy
2025-03-22 14:00:00,Hyderabad,39,77,1001,12.6,85.1,191,Clear
2025-03-22 15:00:00,Delhi,30,34,1034,6.4,57.1,150,Clear
2025-03-22 16:00:00,Ahmedabad,39,37,987,15.2,61.7,49,Fog
2025-03-22 17:00:00,Mumbai,36,38,1012,19.9,48.6,146,Clear
2025-03-22 18:00:00,Ahmedabad,31,82,986,4.0,106.4,279,Fog
2025-03-22 19:00:00,Pune,27,51,1004,3.2,104.8,198,Storm
2025-03-22 20:00:00,Mumbai,22,76,1018,12.9,25.5,227,Rainy
2025-03-22 21:00:00,Kolkata,37,69,994,7.2,56.2,191,Sunny
2025-03-22 22:00:00,Bengaluru,26,28,1000,22.3,64.8,312,Clear
2025-03-22 23:00:00,Chennai,39,25,998,15.1,4.9,296,Cloudy
2025-03-23 00:00:00,Pune,31,43,1007,10.1,8.7,205,Clear
2025-03-23 01:00:00,Pune,30,30,1026,22.7,104.3,132,Cloudy
2025-03-23 02:00:00,Delhi,33,93,1004,12.5,4.6,178,Sunny
2025-03-23 03:00:00,Mumbai,32,34,1026,9.6,34.6,330,Cloudy
2025-03-23 04:00:00,Ahmedabad,38,79,1015,8.1,43.4,42,Cloudy
2025-03-23 05:00:00,Lucknow,31,26,1019,9.5,78.5,144,Cloudy
2025-03-23 06:00:00,Chennai,31,87,987,7.6,65.4,117,Storm
2025-03-23 07:00:00,Delhi,38,57,983,4.1,85.2,328,Clear
2025-03-23 08:00:00,Lucknow,31,39,987,18.9,91.4,221,Storm
2025-03-23 09:00:00,Mumbai,32,85,1001,11.4,86.9,153,Storm
2025-03-23 10:00:00,Jaipur,33,87,1025,14.5,21.2,143,Rainy
2025-03-23 11:00:00,Mumbai,39,42,987,15.7,108.8,83,Storm
2025-03-23 12:00:00,Delhi,42,46,1027,1.3,61.0,143,Sunny
2025-03-23 13:00:00,Delhi,41,43,1015,1.9,40.4,40,Storm
2025-03-23 14:00:00,Chennai,34,51,1027,21.6,33.4,97,Storm
2025-03-23 15:00:00,Hyderabad,20,47,1004,7.0,73.0,223,Sunny
2025-03-23 16:00:00,Jaipur,42,57,1012,21.5,86.8,65,Sunny
2025-03-23 17:00:00,Jaipur,29,49,1014,13.1,50.8,247,Fog
2025-03-23 18:00:00,Hyderabad,39,40,1030,10.4,55.0,219,Sunny
2025-03-23 19:00:00,Kolkata,21,66,1017,3.9,0.6,193,Rainy
2025-03-23 20:00:00,Hyderabad,37,43,999,12.6,26.3,178,Cloudy
2025-03-23 21:00:00,Jaipur,31,43,1032,9.1,119.2,263,Fog
2025-03-23 22:00:00,Bengaluru,25,88,999,14.5,91.7,300,Sunny
2025-03-23 23:00:00,Hyderabad,31,93,992,5.0,56.2,317,Sunny
2025-03-24 00:00:00,Hyderabad,23,37,1019,8.9,73.0,281,Fog
2025-03-24 01:00:00,Jaipur,22,51,993,4.9,27.8,141,Rainy
2025-03-24 02:00:00,Delhi,23,87,1000,21.1,103.5,143,Cloudy
2025-03-24 03:00:00,Lucknow,29,90,994,19.7,54.3,273,Cloudy
2025-03-24 04:00:00,Hyderabad,24,33,997,6.1,70.1,318,Cloudy
2025-03-24 05:00:00,Lucknow,34,37,1015,16.0,20.1,87,Rainy
2025-03-24 06:00:00,Mumbai,35,28,1025,12.0,15.1,323,Storm
2025-03-24 07:00:00,Bengaluru,25,37,1000,21.2,80.3,246,Cloudy
2025-03-24 08:00:00,Bengaluru,35,37,1019,20.9,95.0,319,Fog
2025-03-24 09:00:00,Ahmedabad,22,89,1001,23.8,15.1,296,Fog
2025-03-24 10:00:00,Chennai,35,66,996,2.9,68.1,209,Fog
2025-03-24 11:00:00,Jaipur,36,48,982,24.9,52.6,156,Fog
2025-03-24 12:00:00,Bengaluru,30,84,1000,7.8,47.2,157,Sunny
2025-03-24 13:00:00,Lucknow,34,60,980,15.3,30.7,43,Rainy
2025-03-24 14:00:00,Hyderabad,33,90,1020,16.1,11.2,78,Fog
2025-03-24 15:00:00,Ahmedabad,22,87,1023,19.9,45.7,266,Clear
2025-03-24 16:00:00,Hyderabad,26,27,983,5.6,104.9,161,Fog
2025-03-24 17:00:00,Mumbai,41,27,994,11.6,62.9,148,Cloudy
2025-03-24 18:00:00,Hyderabad,18,57,1031,7.7,60.0,100,Fog
2025-03-24 19:00:00,Bengaluru,23,51,988,2.5,11.9,49,Clear
2025-03-24 20:00:00,Chennai,28,74,1016,5.1,29.6,71,Sunny
2025-03-24 21:00:00,Bengaluru,39,25,1032,21.0,74.5,261,Sunny
2025-03-24 22:00:00,Chennai,19,57,1004,14.1,49.9,64,Sunny
2025-03-24 23:00:00,Hyderabad,36,90,993,13.9,46.0,148,Clear
2025-03-25 00:00:00,Jaipur,24,69,1007,7.0,35.7,318,Rainy
2025-03-25 01:00:00,Delhi,36,35,997,7.0,118.0,308,Clear
2025-03-25 02:00:00,Ahmedabad,31,82,1001,13.5,19.2,344,Rainy
2025-03-25 03:00:00,Bengaluru,40,58,1028,14.7,15.5,157,Sunny
2025-03-25 04:00:00,Delhi,28,77,1017,24.3,34.6,264,Rainy
2025-03-25 05:00:00,Chennai,21,48,1030,14.0,92.0,91,Fog
2025-03-25 06:00:00,Jaipur,33,57,993,24.4,74.4,125,Storm
2025-03-25 07:00:00,Kolkata,37,49,1014,0.9,2.3,348,Cloudy
2025-03-25 08:00:00,Delhi,35,34,1011,5.9,3.9,119,Sunny
2025-03-25 09:00:00,Kolkata,42,39,1004,13.7,48.6,347,Sunny
2025-03-25 10:00:00,Chennai,26,25,1015,14.5,104.7,212,Sunny
2025-03-25 11:00:00,Hyderabad,19,31,987,10.2,96.7,255,Clear
2025-03-25 12:00:00,Pune,33,57,1018,3.2,62.2,67,Fog
2025-03-25 13:00:00,Lucknow,29,91,1023,17.8,110.8,73,Fog
2025-03-25 14:00:00,Pune,18,77,1033,12.2,45.4,88,Sunny
2025-03-25 15:00:00,Ahmedabad,26,38,1019,11.7,98.0,104,Cloudy
2025-03-25 16:00:00,Lucknow,38,74,1005,11.1,64.0,219,Sunny
2025-03-25 17:00:00,Jaipur,32,65,997,17.5,118.7,319,Fog
2025-03-25 18:00:00,Chennai,30,50,1014,19.1,23.1,123,Storm
2025-03-25 19:00:00,Chennai,38,28,985,14.7,5.6,31,Cloudy
2025-03-25 20:00:00,Ahmedabad,21,83,1010,20.0,101.6,69,Clear
2025-03-25 21:00:00,Kolkata,21,59,1003,4.7,26.7,213,Cloudy
2025-03-25 22:00:00,Chennai,23,68,999,23.0,95.6,230,Storm
2025-03-25 23:00:00,Mumbai,32,29,1014,4.9,85.4,319,Cloudy
2025-03-26 00:00:00,Jaipur,20,89,1014,21.8,32.0,165,Cloudy
2025-03-26 01:00:00,Ahmedabad,41,69,1007,22.1,60.9,77,Cloudy
2025-03-26 02:00:00,Delhi,19,81,996,5.2,41.7,210,Storm
2025-03-26 03:00:00,Jaipur,29,77,1032,11.2,55.8,337,Sunny
2025-03-26 04:00:00,Lucknow,41,64,994,19.1,30.5,188,Storm
2025-03-26 05:00:00,Ahmedabad,29,55,997,12.1,46.0,164,Storm
2025-03-26 06:00:00,Ahmedabad,39,72,994,24.4,88.3,256,Sunny
2025-03-26 07:00:00,Bengaluru,41,51,1029,18.1,118.6,315,Rainy
2025-03-26 08:00:00,Jaipur,40,45,993,5.3,47.8,160,Sunny
2025-03-26 09:00:00,Chennai,26,74,985,20.3,103.5,290,Sunny
2025-03-26 10:00:00,Hyderabad,33,81,1032,17.4,58.1,291,Clear
2025-03-26 11:00:00,Chennai,27,56,1026,4.6,72.5,257,Cloudy
2025-03-26 12:00:00,Hyderabad,35,47,1022,4.7,104.6,141,Storm
2025-03-26 13:00:00,Lucknow,30,65,997,19.1,119.0,194,Storm
2025-03-26 14:00:00,Ahmedabad,28,41,1024,14.7,90.3,318,Rainy
2025-03-26 15:00:00,Ahmedabad,30,37,1031,6.4,42.5,67,Rainy
2025-03-26 16:00:00,Pune,20,28,1029,4.2,6.9,242,Rainy
2025-03-26 17:00:00,Pune,38,40,1033,7.7,77.5,338,Rainy
2025-03-26 18:00:00,Jaipur,22,27,993,13.9,5.6,225,Fog
2025-03-26 19:00:00,Bengaluru,27,39,998,13.5,59.3,34,Sunny
2025-03-26 20:00:00,Mumbai,27,40,1032,13.8,77.4,330,Rainy
2025-03-26 21:00:00,Bengaluru,40,35,982,22.5,51.4,133,Clear
2025-03-26 22:00:00,Mumbai,18,25,1014,9.9,106.8,261,Clear
2025-03-26 23:00:00,Mumbai,24,68,987,2.8,57.0,262,Cloudy
2025-03-27 00:00:00,Jaipur,39,42,999,18.6,105.3,235,Storm
2025-03-27 01:00:00,Jaipur,23,82,1022,15.3,22.8,99,Cloudy
2025-03-27 02:00:00,Lucknow,35,73,986,14.0,91.4,181,Rainy
2025-03-27 03:00:00,Chennai,21,79,1025,21.9,37.8,278,Clear
2025-03-27 04:00:00,Chennai,35,87,1023,15.2,50.8,170,Clear
2025-03-27 05:00:00,Chennai,42,69,1019,14.9,30.2,313,Storm
2025-03-27 06:00:00,Hyderabad,35,70,1035,10.3,54.4,239,Storm
2025-03-27 07:00:00,Lucknow,19,60,1024,1.1,22.8,85,Sunny
2025-03-27 08:00:00,Hyderabad,24,84,1016,24.2,115.0,331,Sunny
2025-03-27 09:00:00,Ahmedabad,19,86,1010,18.9,103.0,158,Sunny
2025-03-27 10:00:00,Mumbai,30,80,996,20.1,2.9,72,Fog
2025-03-27 11:00:00,Chennai,37,81,1023,1.7,113.5,180,Clear
2025-03-27 12:00:00,Kolkata,34,31,996,5.2,50.5,68,Fog
2025-03-27 13:00:00,Bengaluru,38,68,1030,10.0,111.6,31,Sunny
2025-03-27 14:00:00,Mumbai,23,73,1023,16.9,62.7,172,Rainy
2025-03-27 15:00:00,Hyderabad,24,69,1007,15.9,85.5,284,Fog
2025-03-27 16:00:00,Bengaluru,22,67,1019,24.1,77.0,204,Rainy
2025-03-27 17:00:00,Lucknow,34,75,1014,3.5,59.8,211,Clear
2025-03-27 18:00:00,Ahmedabad,25,78,1011,5.2,73.2,151,Rainy
2025-03-27 19:00:00,Hyderabad,28,36,1029,17.9,106.3,76,Storm
2025-03-27 20:00:00,Kolkata,23,47,1006,13.8,87.9,61,Fog
2025-03-27 21:00:00,Delhi,29,85,1017,21.0,20.7,243,Cloudy
2025-03-27 22:00:00,Kolkata,19,28,995,9.1,91.8,64,Storm
2025-03-27 23:00:00,Chennai,22,31,999,12.4,46.5,342,Rainy
2025-03-28 00:00:00,Chennai,24,38,990,8.7,46.0,146,Sunny
2025-03-28 01:00:00,Kolkata,31,47,1007,2.3,28.9,103,Fog
2025-03-28 02:00:00,Mumbai,34,43,1033,22.4,4.3,98,Rainy
2025-03-28 03:00:00,Delhi,39,78,1025,1.6,8.5,94,Fog
2025-03-28 04:00:00,Jaipur,39,63,1025,17.1,100.5,204,Cloudy
2025-03-28 05:00:00,Bengaluru,35,65,998,24.5,82.3,76,Cloudy
2025-03-28 06:00:00,Hyderabad,27,27,1004,23.9,87.3,343,Rainy
2025-03-28 07:00:00,Ahmedabad,39,48,990,24.3,52.7,79,Storm
2025-03-28 08:00:00,Pune,30,63,1027,4.1,85.1,32,Fog
2025-03-28 09:00:00,Chennai,29,93,1031,8.9,23.4,270,Rainy
