datetime,container_id,fruit,origin_city,destination_market,temperature,humidity,pressure,wind_speed,rainfall,aqi,weather_status,spoilage_rate,shelf_life_days,risk_level,estimated_loss,arbitrage_savings,recommendation
2025-01-28 11:00:00,C224,Apple,Hyderabad,Mumbai,26,52,999,9.7,25.8,251,Storm,5,9,Low,11951,4524,Continue Route
2025-01-28 12:00:00,C124,Banana,Ahmedabad,Bengaluru,18,74,999,4.0,13.3,164,Sunny,28,1,High,52258,43133,Redirect to Nearby Market
2025-01-28 13:00:00,C073,Orange,Kolkata,Bengaluru,39,53,987,14.9,27.1,220,Fog,33,1,High,98914,79996,Redirect to Nearby Market
2025-01-28 14:00:00,C249,Avocado,Lucknow,Pune,19,73,996,12.3,40.6,67,Clear,27,1,High,149176,38517,Redirect to Nearby Market
2025-01-28 15:00:00,C052,Apple,Jaipur,Bengaluru,41,76,1032,16.2,36.3,76,Rainy,33,1,High,119040,59496,Redirect to Nearby Market
2025-01-28 16:00:00,C087,Orange,Chennai,Mumbai,34,67,1019,24.6,117.9,228,Cloudy,12,6,Medium,18505,11479,Monitor Shipment
2025-01-28 17:00:00,C008,Orange,Kolkata,Hyderabad,29,31,997,10.2,94.3,36,Sunny,12,6,Medium,31963,6080,Monitor Shipment
2025-01-28 18:00:00,C165,Mango,Bengaluru,Pune,18,39,1027,8.2,24.1,295,Clear,32,1,High,70332,46293,Redirect to Nearby Market
2025-01-28 19:00:00,C102,Apple,Bengaluru,Delhi,27,40,990,0.8,18.8,179,Cloudy,9,7,Low,9763,3159,Continue Route
2025-01-28 20:00:00,C069,Avocado,Bengaluru,Mumbai,41,46,988,4.2,22.3,307,Rainy,28,1,High,57409,20790,Redirect to Nearby Market
2025-01-28 21:00:00,C005,Orange,Hyderabad,Pune,24,75,982,16.9,49.0,203,Sunny,12,6,Medium,36989,7748,Monitor Shipment
2025-01-28 22:00:00,C172,Avocado,Hyderabad,Pune,23,45,980,2.7,102.9,109,Clear,14,6,Medium,18816,19604,Monitor Shipment
2025-01-28 23:00:00,C209,Mango,Delhi,Hyderabad,39,68,994,1.2,50.2,193,Fog,23,3,High,102428,29105,Redirect to Nearby Market
2025-01-29 00:00:00,C032,Mango,Kolkata,Pune,21,41,980,17.3,36.7,199,Cloudy,16,5,Medium,30362,13664,Monitor Shipment
2025-01-29 01:00:00,C068,Apple,Jaipur,Bengaluru,35,34,997,10.9,108.1,69,Sunny,22,3,High,118578,79200,Redirect to Nearby Market
2025-01-29 02:00:00,C034,Avocado,Chennai,Delhi,33,79,1024,16.5,34.2,118,Cloudy,14,6,Medium,15994,10700,Monitor Shipment
2025-01-29 03:00:00,C213,Avocado,Pune,Pune,31,36,1000,10.0,51.4,271,Fog,14,6,Medium,47595,10872,Monitor Shipment
2025-01-29 04:00:00,C276,Apple,Hyderabad,Bengaluru,23,74,994,20.6,105.5,202,Storm,33,1,High,106936,43978,Redirect to Nearby Market
2025-01-29 05:00:00,C253,Apple,Mumbai,Delhi,34,92,997,19.1,45.2,314,Clear,28,1,High,60969,27131,Redirect to Nearby Market
2025-01-29 06:00:00,C268,Avocado,Hyderabad,Delhi,24,53,1027,22.5,41.1,331,Rainy,22,3,High,76240,21672,Redirect to Nearby Market
2025-01-29 07:00:00,C170,Avocado,Bengaluru,Delhi,31,69,980,15.7,106.7,315,Cloudy,32,1,High,128998,48939,Redirect to Nearby Market
2025-01-29 08:00:00,C282,Orange,Delhi,Delhi,24,29,1004,19.8,82.1,143,Clear,20,4,Medium,49518,12949,Monitor Shipment
2025-01-29 09:00:00,C132,Banana,Chennai,Hyderabad,32,89,1015,8.2,53.0,47,Rainy,22,3,High,123532,79484,Redirect to Nearby Market
2025-01-29 10:00:00,C228,Orange,Delhi,Delhi,28,88,1015,11.1,52.0,157,Cloudy,17,5,Medium,38897,10068,Monitor Shipment
2025-01-29 11:00:00,C076,Avocado,Pune,Bengaluru,19,85,1034,23.9,106.5,94,Cloudy,28,1,High,66808,61849,Redirect to Nearby Market
2025-01-29 12:00:00,C164,Avocado,Pune,Delhi,18,28,1020,22.2,74.5,225,Storm,30,1,High,51453,64212,Redirect to Nearby Market
2025-01-29 13:00:00,C256,Avocado,Kolkata,Chennai,24,39,988,2.3,68.0,194,Cloudy,25,2,High,73480,28869,Redirect to Nearby Market
2025-01-29 14:00:00,C036,Avocado,Delhi,Hyderabad,28,49,1003,6.3,74.1,132,Clear,8,8,Low,5123,2294,Continue Route
2025-01-29 15:00:00,C079,Banana,Jaipur,Bengaluru,25,65,1015,11.7,59.6,310,Sunny,6,8,Low,10818,1210,Continue Route
2025-01-29 16:00:00,C090,Avocado,Chennai,Mumbai,34,59,1008,9.9,56.4,110,Fog,15,5,Medium,40170,15737,Monitor Shipment
2025-01-29 17:00:00,C150,Orange,Chennai,Delhi,30,88,989,21.7,15.4,232,Sunny,6,8,Low,6948,1908,Continue Route
2025-01-29 18:00:00,C115,Orange,Kolkata,Chennai,35,71,1005,3.0,9.6,328,Storm,26,2,High,115358,79109,Redirect to Nearby Market
2025-01-29 19:00:00,C005,Avocado,Kolkata,Pune,36,32,1018,13.1,119.4,105,Sunny,32,1,High,99008,42900,Redirect to Nearby Market
2025-01-29 20:00:00,C161,Mango,Mumbai,Mumbai,29,54,1014,23.4,93.7,107,Clear,7,8,Low,12479,1184,Continue Route
2025-01-29 21:00:00,C175,Mango,Mumbai,Mumbai,38,49,1018,9.5,14.7,69,Storm,21,3,High,103529,23721,Redirect to Nearby Market
2025-01-29 22:00:00,C028,Avocado,Ahmedabad,Mumbai,24,35,1024,20.6,57.1,51,Sunny,32,1,High,67199,44159,Redirect to Nearby Market
2025-01-29 23:00:00,C006,Mango,Bengaluru,Bengaluru,26,82,998,22.9,101.3,291,Storm,32,1,High,121664,30999,Redirect to Nearby Market
2025-01-30 00:00:00,C162,Orange,Lucknow,Hyderabad,20,30,986,4.9,3.4,279,Fog,34,1,High,60515,49933,Redirect to Nearby Market
2025-01-30 01:00:00,C038,Mango,Kolkata,Mumbai,27,32,1014,7.1,27.6,177,Rainy,11,7,Low,11987,4985,Continue Route
2025-01-30 02:00:00,C017,Apple,Bengaluru,Delhi,19,60,980,15.9,65.9,287,Sunny,6,8,Low,8653,4086,Continue Route
2025-01-30 03:00:00,C046,Banana,Delhi,Pune,35,54,1010,14.1,41.3,127,Clear,24,2,High,129790,39179,Redirect to Nearby Market
2025-01-30 04:00:00,C026,Orange,Bengaluru,Bengaluru,29,94,983,2.6,20.0,154,Storm,22,3,High,72136,79528,Redirect to Nearby Market
2025-01-30 05:00:00,C127,Mango,Ahmedabad,Chennai,24,37,1001,14.2,56.5,334,Clear,7,8,Low,5630,3475,Continue Route
2025-01-30 06:00:00,C262,Orange,Kolkata,Pune,22,40,1021,16.5,4.6,114,Sunny,23,3,High,147132,42067,Redirect to Nearby Market
2025-01-30 07:00:00,C161,Banana,Delhi,Chennai,27,75,990,20.4,3.7,299,Fog,24,2,High,116743,36986,Redirect to Nearby Market
2025-01-30 08:00:00,C011,Mango,Bengaluru,Hyderabad,29,38,1003,21.0,74.7,281,Sunny,24,2,High,95777,34873,Redirect to Nearby Market
2025-01-30 09:00:00,C261,Orange,Jaipur,Chennai,29,28,994,1.8,7.2,217,Sunny,13,6,Medium,30134,16506,Monitor Shipment
2025-01-30 10:00:00,C183,Orange,Bengaluru,Pune,36,64,1022,18.2,118.8,312,Storm,19,4,Medium,24029,17869,Monitor Shipment
2025-01-30 11:00:00,C174,Avocado,Pune,Bengaluru,38,88,1022,1.1,113.1,201,Storm,33,1,High,97380,34872,Redirect to Nearby Market
2025-01-30 12:00:00,C023,Apple,Kolkata,Chennai,24,85,1020,3.2,64.0,340,Fog,34,1,High,125113,78435,Redirect to Nearby Market
2025-01-30 13:00:00,C211,Orange,Hyderabad,Chennai,29,43,985,5.3,17.9,83,Cloudy,17,5,Medium,27009,17209,Monitor Shipment
2025-01-30 14:00:00,C263,Mango,Delhi,Chennai,22,46,1002,24.9,103.8,196,Sunny,24,2,High,60779,51785,Redirect to Nearby Market
2025-01-30 15:00:00,C277,Orange,Ahmedabad,Mumbai,23,79,1003,10.1,106.6,131,Sunny,15,5,Medium,44662,11372,Monitor Shipment
2025-01-30 16:00:00,C214,Apple,Delhi,Pune,25,43,1019,9.1,87.9,53,Rainy,12,6,Medium,18038,18669,Monitor Shipment
2025-01-30 17:00:00,C227,Orange,Kolkata,Hyderabad,18,54,1017,21.3,19.6,78,Clear,35,1,High,117963,42604,Redirect to Nearby Market
2025-01-30 18:00:00,C020,Avocado,Chennai,Hyderabad,29,57,1002,2.7,106.0,273,Rainy,28,1,High,118989,43607,Redirect to Nearby Market
2025-01-30 19:00:00,C280,Orange,Jaipur,Pune,32,58,1035,22.5,22.0,67,Cloudy,20,4,Medium,17944,6467,Monitor Shipment
2025-01-30 20:00:00,C194,Mango,Kolkata,Mumbai,41,56,1005,16.8,40.1,67,Sunny,11,7,Low,7413,4610,Continue Route
2025-01-30 21:00:00,C141,Banana,Hyderabad,Pune,20,62,1028,9.8,23.8,106,Clear,30,1,High,76953,50805,Redirect to Nearby Market
2025-01-30 22:00:00,C036,Avocado,Mumbai,Chennai,19,29,982,21.1,35.6,143,Clear,17,5,Medium,42063,7531,Monitor Shipment
2025-01-30 23:00:00,C009,Mango,Pune,Delhi,38,38,1025,24.7,24.1,187,Sunny,13,6,Medium,20506,6643,Monitor Shipment
2025-01-31 00:00:00,C187,Banana,Delhi,Hyderabad,23,26,992,8.9,66.4,227,Fog,20,4,Medium,31714,9174,Monitor Shipment
2025-01-31 01:00:00,C018,Mango,Bengaluru,Bengaluru,22,55,1033,18.3,25.2,158,Storm,18,4,Medium,16281,13683,Monitor Shipment
2025-01-31 02:00:00,C058,Banana,Bengaluru,Pune,40,31,991,7.9,100.6,70,Cloudy,10,7,Low,13579,3731,Continue Route
2025-01-31 03:00:00,C077,Banana,Pune,Chennai,42,78,1033,14.0,66.9,275,Sunny,29,1,High,73359,70047,Redirect to Nearby Market
2025-01-31 04:00:00,C058,Orange,Bengaluru,Hyderabad,34,73,987,24.2,20.2,169,Clear,28,1,High,108907,68815,Redirect to Nearby Market
2025-01-31 05:00:00,C250,Banana,Chennai,Pune,27,74,1035,10.6,38.2,344,Cloudy,26,2,High,55538,46711,Redirect to Nearby Market
2025-01-31 06:00:00,C102,Apple,Jaipur,Chennai,19,25,996,22.2,94.5,217,Storm,13,6,Medium,44631,8882,Monitor Shipment
2025-01-31 07:00:00,C109,Banana,Chennai,Delhi,19,30,1015,12.2,86.9,203,Cloudy,11,7,Low,6231,1113,Continue Route
2025-01-31 08:00:00,C208,Avocado,Lucknow,Hyderabad,24,45,990,22.8,111.8,74,Cloudy,19,4,Medium,47480,13290,Monitor Shipment
2025-01-31 09:00:00,C161,Banana,Ahmedabad,Hyderabad,32,56,983,16.8,65.7,213,Clear,20,4,Medium,28298,18737,Monitor Shipment
2025-01-31 10:00:00,C066,Apple,Bengaluru,Mumbai,35,52,995,7.1,94.0,166,Cloudy,27,1,High,110661,33387,Redirect to Nearby Market
2025-01-31 11:00:00,C213,Mango,Ahmedabad,Pune,29,90,1030,7.9,43.2,101,Sunny,14,6,Medium,34079,11197,Monitor Shipment
2025-01-31 12:00:00,C291,Avocado,Jaipur,Bengaluru,31,95,1010,17.3,32.5,270,Sunny,8,8,Low,7515,4585,Continue Route
2025-01-31 13:00:00,C173,Apple,Lucknow,Delhi,30,90,1035,5.8,33.7,347,Sunny,16,5,Medium,19559,13780,Monitor Shipment
2025-01-31 14:00:00,C042,Mango,Mumbai,Delhi,41,75,998,4.9,99.8,52,Rainy,24,2,High,113433,21587,Redirect to Nearby Market
2025-01-31 15:00:00,C081,Avocado,Delhi,Hyderabad,35,49,1002,7.4,119.1,242,Sunny,34,1,High,83687,75630,Redirect to Nearby Market
2025-01-31 16:00:00,C008,Orange,Hyderabad,Mumbai,24,27,985,10.7,56.2,174,Cloudy,26,2,High,127929,48254,Redirect to Nearby Market
2025-01-31 17:00:00,C136,Banana,Pune,Hyderabad,21,61,1025,8.5,64.0,203,Rainy,15,5,Medium,22629,17269,Monitor Shipment
2025-01-31 18:00:00,C106,Orange,Mumbai,Mumbai,34,54,1016,4.5,80.5,144,Storm,16,5,Medium,23631,17688,Monitor Shipment
2025-01-31 19:00:00,C262,Banana,Delhi,Hyderabad,40,75,1025,21.5,27.4,239,Storm,31,1,High,114293,28120,Redirect to Nearby Market
2025-01-31 20:00:00,C005,Apple,Kolkata,Hyderabad,27,50,1005,9.6,48.1,261,Clear,20,4,Medium,29431,13336,Monitor Shipment
2025-01-31 21:00:00,C236,Apple,Kolkata,Bengaluru,32,70,1024,3.6,75.0,219,Rainy,18,4,Medium,28197,5479,Monitor Shipment
2025-01-31 22:00:00,C109,Avocado,Lucknow,Mumbai,18,91,992,22.1,112.8,49,Rainy,23,3,High,94426,63963,Redirect to Nearby Market
2025-01-31 23:00:00,C171,Avocado,Ahmedabad,Delhi,37,70,1008,7.0,107.9,74,Sunny,21,3,High,92703,62605,Redirect to Nearby Market
2025-02-01 00:00:00,C065,Orange,Delhi,Mumbai,19,39,1018,18.3,32.2,192,Rainy,32,1,High,110508,74425,Redirect to Nearby Market
2025-02-01 01:00:00,C230,Banana,Hyderabad,Delhi,24,59,1022,17.5,19.6,161,Fog,30,1,High,131281,25298,Redirect to Nearby Market
2025-02-01 02:00:00,C013,Avocado,Mumbai,Chennai,39,63,1028,20.1,14.0,274,Clear,20,4,Medium,20626,9181,Monitor Shipment
2025-02-01 03:00:00,C055,Mango,Chennai,Delhi,31,80,986,11.0,65.4,330,Cloudy,15,5,Medium,27662,13515,Monitor Shipment
2025-02-01 04:00:00,C194,Apple,Hyderabad,Delhi,32,48,991,15.1,110.8,233,Rainy,27,1,High,83748,39005,Redirect to Nearby Market
2025-02-01 05:00:00,C235,Avocado,Ahmedabad,Bengaluru,40,71,1017,15.5,96.0,346,Fog,26,2,High,88051,64665,Redirect to Nearby Market
2025-02-01 06:00:00,C111,Banana,Mumbai,Mumbai,32,63,1027,10.2,117.4,328,Rainy,32,1,High,125871,75165,Redirect to Nearby Market
2025-02-01 07:00:00,C100,Banana,Jaipur,Pune,24,48,1013,16.4,53.2,217,Cloudy,26,2,High,115864,25477,Redirect to Nearby Market
2025-02-01 08:00:00,C173,Banana,Hyderabad,Bengaluru,38,68,1002,17.6,118.1,159,Clear,29,1,High,67537,71658,Redirect to Nearby Market
2025-02-01 09:00:00,C206,Banana,Lucknow,Hyderabad,38,35,1006,18.3,80.9,283,Fog,31,1,High,122849,41497,Redirect to Nearby Market
2025-02-01 10:00:00,C001,Orange,Jaipur,Hyderabad,33,72,990,9.9,11.3,163,Cloudy,11,7,Low,5523,4155,Continue Route
2025-02-01 11:00:00,C201,Banana,Jaipur,Pune,21,91,1020,24.6,53.3,137,Clear,13,6,Medium,40780,11028,Monitor Shipment
2025-02-01 12:00:00,C279,Mango,Chennai,Mumbai,42,55,985,15.0,67.4,187,Rainy,34,1,High,140898,41774,Redirect to Nearby Market
2025-02-01 13:00:00,C210,Banana,Chennai,Bengaluru,18,61,1017,20.9,99.2,122,Fog,31,1,High,103436,38644,Redirect to Nearby Market
2025-02-01 14:00:00,C128,Avocado,Mumbai,Chennai,27,75,1018,2.5,101.3,91,Cloudy,27,1,High,62460,61664,Redirect to Nearby Market
2025-02-01 15:00:00,C122,Banana,Chennai,Delhi,38,41,985,13.1,68.3,184,Sunny,9,7,Low,11877,3569,Continue Route
2025-02-01 16:00:00,C168,Apple,Mumbai,Delhi,42,56,989,20.2,45.6,47,Storm,6,8,Low,7070,4377,Continue Route
2025-02-01 17:00:00,C121,Mango,Hyderabad,Bengaluru,34,89,1034,6.4,57.7,241,Fog,27,1,High,94026,68724,Redirect to Nearby Market
2025-02-01 18:00:00,C207,Banana,Ahmedabad,Chennai,27,78,981,10.8,77.9,232,Fog,18,4,Medium,35352,9688,Monitor Shipment
2025-02-01 19:00:00,C075,Avocado,Jaipur,Chennai,27,87,1020,5.8,92.0,110,Clear,8,8,Low,6521,1131,Continue Route
2025-02-01 20:00:00,C232,Mango,Hyderabad,Bengaluru,39,35,1028,10.1,112.2,177,Rainy,5,9,Low,7925,4532,Continue Route
2025-02-01 21:00:00,C016,Mango,Hyderabad,Hyderabad,22,62,1000,23.8,11.7,255,Rainy,12,6,Medium,21430,7627,Monitor Shipment
2025-02-01 22:00:00,C235,Apple,Delhi,Mumbai,37,40,1017,18.6,91.2,213,Fog,9,7,Low,8748,2046,Continue Route
2025-02-01 23:00:00,C006,Banana,Bengaluru,Delhi,36,54,987,11.1,61.0,282,Sunny,17,5,Medium,44937,10486,Monitor Shipment
2025-02-02 00:00:00,C085,Apple,Lucknow,Delhi,38,67,1008,8.7,18.3,266,Fog,9,7,Low,7200,2547,Continue Route
2025-02-02 01:00:00,C244,Avocado,Jaipur,Delhi,37,36,1000,12.0,68.3,235,Clear,17,5,Medium,28881,16113,Monitor Shipment
2025-02-02 02:00:00,C144,Apple,Delhi,Delhi,42,89,1018,17.8,0.3,96,Fog,5,9,Low,7066,4516,Continue Route
2025-02-02 03:00:00,C040,Avocado,Chennai,Mumbai,31,64,981,12.9,96.2,45,Clear,21,3,High,112738,31430,Redirect to Nearby Market
2025-02-02 04:00:00,C211,Banana,Chennai,Pune,36,95,1011,23.3,0.4,92,Storm,17,5,Medium,23256,16135,Monitor Shipment
2025-02-02 05:00:00,C091,Avocado,Pune,Pune,22,43,1016,7.3,24.9,335,Cloudy,21,3,High,64695,77926,Redirect to Nearby Market
2025-02-02 06:00:00,C289,Mango,Hyderabad,Chennai,37,27,1001,2.7,4.6,226,Storm,11,7,Low,6516,3434,Continue Route
2025-02-02 07:00:00,C125,Avocado,Hyderabad,Pune,33,90,983,9.7,76.1,138,Storm,16,5,Medium,19995,19233,Monitor Shipment
2025-02-02 08:00:00,C286,Orange,Jaipur,Chennai,31,95,1022,20.6,90.6,212,Rainy,31,1,High,110301,27745,Redirect to Nearby Market
2025-02-02 09:00:00,C103,Apple,Mumbai,Mumbai,28,62,1016,2.0,70.2,54,Storm,12,6,Medium,41310,17606,Monitor Shipment
2025-02-02 10:00:00,C181,Orange,Mumbai,Hyderabad,29,28,1020,6.3,25.8,155,Fog,11,7,Low,5026,1896,Continue Route
2025-02-02 11:00:00,C243,Avocado,Kolkata,Delhi,38,47,1027,15.2,19.1,274,Clear,15,5,Medium,27557,9049,Monitor Shipment
2025-02-02 12:00:00,C057,Banana,Hyderabad,Mumbai,25,48,1020,8.1,72.8,227,Sunny,21,3,High,68160,77590,Redirect to Nearby Market
2025-02-02 13:00:00,C180,Orange,Mumbai,Chennai,30,66,1014,13.3,120.0,333,Rainy,15,5,Medium,28526,16294,Monitor Shipment
2025-02-02 14:00:00,C218,Apple,Lucknow,Chennai,30,68,1016,14.2,68.4,129,Sunny,15,5,Medium,25909,11745,Monitor Shipment
2025-02-02 15:00:00,C124,Apple,Ahmedabad,Delhi,30,60,986,13.4,19.3,160,Clear,16,5,Medium,32452,11878,Monitor Shipment
2025-02-02 16:00:00,C053,Apple,Hyderabad,Mumbai,29,75,1018,13.0,1.2,143,Storm,31,1,High,99453,38786,Redirect to Nearby Market
2025-02-02 17:00:00,C277,Orange,Chennai,Mumbai,19,75,988,6.2,43.2,145,Storm,16,5,Medium,20383,9574,Monitor Shipment
2025-02-02 18:00:00,C105,Orange,Bengaluru,Pune,26,75,1000,18.0,20.5,181,Sunny,24,2,High,53297,28804,Redirect to Nearby Market
2025-02-02 19:00:00,C107,Banana,Lucknow,Delhi,41,39,1001,6.5,15.1,297,Clear,18,4,Medium,41370,8470,Monitor Shipment
2025-02-02 20:00:00,C248,Apple,Mumbai,Delhi,34,52,996,20.6,11.4,246,Storm,8,8,Low,6099,1426,Continue Route
2025-02-02 21:00:00,C079,Mango,Chennai,Chennai,41,63,1026,7.0,32.3,36,Storm,30,1,High,101466,73483,Redirect to Nearby Market
2025-02-02 22:00:00,C261,Orange,Jaipur,Delhi,27,42,1017,23.8,1.0,39,Fog,12,6,Medium,19458,13475,Monitor Shipment
2025-02-02 23:00:00,C117,Banana,Kolkata,Pune,28,42,999,14.2,84.7,264,Clear,30,1,High,84640,22158,Redirect to Nearby Market
2025-02-03 00:00:00,C297,Banana,Chennai,Bengaluru,40,55,1021,7.0,89.7,108,Storm,32,1,High,100904,44172,Redirect to Nearby Market
2025-02-03 01:00:00,C040,Mango,Lucknow,Pune,33,53,980,6.7,12.9,286,Sunny,27,1,High,58884,40359,Redirect to Nearby Market
2025-02-03 02:00:00,C079,Apple,Delhi,Hyderabad,35,88,995,10.7,35.5,251,Fog,24,2,High,92769,30646,Redirect to Nearby Market
2025-02-03 03:00:00,C293,Banana,Hyderabad,Mumbai,33,80,988,9.0,27.2,314,Rainy,28,1,High,113462,54353,Redirect to Nearby Market
2025-02-03 04:00:00,C098,Mango,Lucknow,Mumbai,28,74,1009,22.5,36.5,54,Sunny,35,1,High,117647,58207,Redirect to Nearby Market
2025-02-03 05:00:00,C200,Avocado,Mumbai,Hyderabad,29,82,1028,13.8,38.5,165,Sunny,20,4,Medium,21003,13619,Monitor Shipment
2025-02-03 06:00:00,C270,Avocado,Chennai,Delhi,30,64,1006,0.7,94.7,316,Fog,24,2,High,82534,71631,Redirect to Nearby Market
2025-02-03 07:00:00,C086,Mango,Chennai,Mumbai,39,93,1028,6.6,82.4,170,Cloudy,14,6,Medium,19206,18870,Monitor Shipment
2025-02-03 08:00:00,C280,Orange,Pune,Hyderabad,28,46,1012,2.2,113.1,79,Cloudy,26,2,High,72094,33426,Redirect to Nearby Market
2025-02-03 09:00:00,C036,Mango,Mumbai,Chennai,30,56,1019,23.7,74.5,253,Storm,23,3,High,113539,27853,Redirect to Nearby Market
2025-02-03 10:00:00,C197,Avocado,Bengaluru,Pune,38,72,1010,20.3,93.8,183,Storm,11,7,Low,12639,1483,Continue Route
2025-02-03 11:00:00,C016,Avocado,Ahmedabad,Delhi,38,61,1004,5.6,20.6,302,Sunny,35,1,High,120267,78349,Redirect to Nearby Market
2025-02-03 12:00:00,C171,Mango,Hyderabad,Delhi,20,38,1004,3.2,70.6,118,Rainy,8,8,Low,12793,1752,Continue Route
2025-02-03 13:00:00,C214,Banana,Ahmedabad,Delhi,40,39,1003,21.1,54.4,329,Sunny,27,1,High,70564,46699,Redirect to Nearby Market
2025-02-03 14:00:00,C075,Apple,Bengaluru,Bengaluru,28,72,1007,8.7,114.7,267,Rainy,8,8,Low,8317,4546,Continue Route
2025-02-03 15:00:00,C189,Mango,Bengaluru,Chennai,35,67,987,11.2,30.2,333,Rainy,22,3,High,111007,33467,Redirect to Nearby Market
2025-02-03 16:00:00,C087,Apple,Lucknow,Pune,23,40,1022,10.6,95.2,319,Storm,11,7,Low,14662,1571,Continue Route
2025-02-03 17:00:00,C181,Avocado,Delhi,Pune,38,95,999,3.9,112.9,49,Storm,28,1,High,57471,77518,Redirect to Nearby Market
2025-02-03 18:00:00,C167,Banana,Kolkata,Chennai,35,80,996,12.7,78.7,184,Clear,16,5,Medium,34470,12591,Monitor Shipment
2025-02-03 19:00:00,C017,Avocado,Ahmedabad,Mumbai,29,38,1026,22.2,88.3,199,Sunny,33,1,High,85724,32715,Redirect to Nearby Market
2025-02-03 20:00:00,C260,Mango,Jaipur,Bengaluru,42,31,985,20.4,15.8,276,Storm,17,5,Medium,36749,19864,Monitor Shipment
2025-02-03 21:00:00,C086,Apple,Delhi,Chennai,18,75,997,11.5,46.5,110,Cloudy,12,6,Medium,43234,11814,Monitor Shipment
2025-02-03 22:00:00,C100,Avocado,Chennai,Hyderabad,28,38,987,8.6,15.9,305,Clear,10,7,Low,5925,2859,Continue Route
2025-02-03 23:00:00,C030,Banana,Pune,Bengaluru,37,89,1025,6.0,90.0,45,Sunny,18,4,Medium,16955,18182,Monitor Shipment
2025-02-04 00:00:00,C160,Mango,Lucknow,Delhi,33,89,1005,22.5,74.6,34,Cloudy,5,9,Low,8097,2862,Continue Route
2025-02-04 01:00:00,C176,Avocado,Jaipur,Delhi,21,76,1004,20.4,10.7,304,Storm,6,8,Low,14549,2015,Continue Route
2025-02-04 02:00:00,C025,Avocado,Chennai,Hyderabad,22,65,1012,23.2,22.3,155,Rainy,11,7,Low,12295,2117,Continue Route
2025-02-04 03:00:00,C243,Apple,Ahmedabad,Chennai,23,54,1011,19.7,68.1,88,Sunny,28,1,High,119497,21415,Redirect to Nearby Market
2025-02-04 04:00:00,C166,Banana,Ahmedabad,Hyderabad,18,27,1020,11.5,105.4,197,Rainy,35,1,High,69751,58809,Redirect to Nearby Market
2025-02-04 05:00:00,C092,Mango,Ahmedabad,Mumbai,28,84,992,3.4,12.5,312,Sunny,6,8,Low,12146,3294,Continue Route
2025-02-04 06:00:00,C288,Banana,Chennai,Hyderabad,38,31,1015,22.2,7.8,280,Cloudy,10,7,Low,6152,2716,Continue Route
2025-02-04 07:00:00,C006,Mango,Delhi,Pune,41,65,1029,9.0,63.3,96,Storm,23,3,High,115506,78215,Redirect to Nearby Market
2025-02-04 08:00:00,C268,Apple,Kolkata,Chennai,42,59,1025,1.4,110.6,88,Clear,12,6,Medium,29227,18759,Monitor Shipment
2025-02-04 09:00:00,C006,Avocado,Jaipur,Mumbai,28,54,1017,18.6,53.3,80,Rainy,8,8,Low,13408,2276,Continue Route
2025-02-04 10:00:00,C180,Avocado,Hyderabad,Delhi,36,49,1030,20.9,94.6,333,Storm,28,1,High,108389,54018,Redirect to Nearby Market
2025-02-04 11:00:00,C157,Orange,Pune,Pune,20,91,1029,21.4,82.4,333,Storm,17,5,Medium,49101,16086,Monitor Shipment
2025-02-04 12:00:00,C058,Mango,Delhi,Pune,28,86,998,2.9,22.6,85,Fog,20,4,Medium,39440,17897,Monitor Shipment
2025-02-04 13:00:00,C291,Apple,Hyderabad,Bengaluru,29,91,1007,14.4,84.2,248,Sunny,18,4,Medium,40313,11555,Monitor Shipment
2025-02-04 14:00:00,C128,Avocado,Pune,Hyderabad,32,34,995,13.3,27.1,54,Storm,32,1,High,115422,22834,Redirect to Nearby Market
2025-02-04 15:00:00,C080,Orange,Kolkata,Pune,32,84,993,5.6,98.0,202,Fog,18,4,Medium,22227,6377,Monitor Shipment
2025-02-04 16:00:00,C187,Mango,Chennai,Delhi,38,54,1008,10.3,50.0,296,Clear,24,2,High,142344,23877,Redirect to Nearby Market
2025-02-04 17:00:00,C092,Mango,Mumbai,Mumbai,40,74,984,9.4,71.6,56,Clear,29,1,High,53439,45620,Redirect to Nearby Market
2025-02-04 18:00:00,C249,Apple,Jaipur,Chennai,38,55,991,13.7,42.7,96,Clear,20,4,Medium,30596,11394,Monitor Shipment
2025-02-04 19:00:00,C141,Banana,Lucknow,Pune,19,47,1028,6.2,55.4,274,Fog,23,3,High,94473,76118,Redirect to Nearby Market
2025-02-04 20:00:00,C234,Orange,Lucknow,Delhi,33,65,1029,5.8,110.9,178,Rainy,15,5,Medium,18820,17407,Monitor Shipment
2025-02-04 21:00:00,C140,Mango,Lucknow,Chennai,36,47,983,15.2,42.6,249,Clear,20,4,Medium,25488,9744,Monitor Shipment
2025-02-04 22:00:00,C219,Banana,Ahmedabad,Pune,36,56,980,7.0,104.2,280,Cloudy,17,5,Medium,49535,11652,Monitor Shipment
2025-02-04 23:00:00,C067,Mango,Delhi,Chennai,24,71,1028,15.2,111.7,295,Rainy,25,2,High,76419,23835,Redirect to Nearby Market
2025-02-05 00:00:00,C033,Banana,Bengaluru,Delhi,23,66,992,18.6,115.6,266,Sunny,19,4,Medium,33439,17264,Monitor Shipment
2025-02-05 01:00:00,C042,Avocado,Hyderabad,Hyderabad,32,34,1006,20.1,58.8,216,Sunny,35,1,High,142743,34574,Redirect to Nearby Market
